inchi_key_a,inchi_key_b,tanimoto,pic50_a,pic50_b,delta_pic50,cliff_tier,source_combination,patent_exclusive_a,patent_exclusive_b,any_patent_exclusive,ecfp4_only_cliff,tanimoto_ecfp6
UGYGQLAFRCVHJW-JWJBQAENSA-N,WAKLAHAMPKKUFW-TWDLTGNASA-N,0.8372093,5.685922008220788,7.275724130399211,1.5898021221784226,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
UGYGQLAFRCVHJW-JWJBQAENSA-N,HXZFQFCWZRGQQD-ZCOOMOTNSA-N,0.80898875,5.685922008220788,6.7121982700697735,1.0262762618489853,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
UGYGQLAFRCVHJW-JWJBQAENSA-N,JZVVYJYLFZYMTO-BTDDGAACSA-N,0.872093,5.685922008220788,7.075720713938118,1.3897987057173298,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
UGYGQLAFRCVHJW-JWJBQAENSA-N,FSHZDKTYBWMJJC-WZVKSPBRSA-N,0.8021978,5.685922008220788,6.954677021213342,1.2687550129925542,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
UGYGQLAFRCVHJW-JWJBQAENSA-N,KXWKVMYIGPCWNS-QMCAYLGFSA-N,0.8068182,5.685922008220788,7.3979400086720375,1.7120180004512493,moderate,bindingdb|chembl|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
UGYGQLAFRCVHJW-JWJBQAENSA-N,KFQUIAVTQVAEHY-BYICHJTDSA-N,0.8181818,5.685922008220788,7.327902142064282,1.6419801338434938,moderate,bindingdb|chembl|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
UGYGQLAFRCVHJW-JWJBQAENSA-N,RYMUQIKRWINTKY-CCWBKVMBSA-N,0.80898875,5.685922008220788,6.910094888560602,1.2241728803398138,broad,bindingdb|chembl|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RHDCFKUNICJMJR-WOJBJXKFSA-N,YYPWLWLLFMRPRH-DNQXCXABSA-N,0.8021978,6.248720896016658,7.619788758288394,1.3710678622717358,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RHDCFKUNICJMJR-WOJBJXKFSA-N,DDXWSILQKIIRNC-FGZHOGPDSA-N,0.8043478,6.248720896016658,7.431798275933005,1.1830773799163472,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RHDCFKUNICJMJR-WOJBJXKFSA-N,QUKPDDIZVPFOBT-FGZHOGPDSA-N,0.8064516,6.248720896016658,7.2839966563652006,1.0352757603485427,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
XZEQIKBQYLFCFP-OFKODDFHSA-N,VVJOEHPCXCWWBD-KIKFKFQISA-N,0.8152174,5.653255945395151,6.701146923590294,1.0478909781951424,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
XZEQIKBQYLFCFP-OFKODDFHSA-N,YORKLVSHRPADJU-VMFKXFQHSA-N,0.8131868,5.653255945395151,7.200659450546418,1.5474035051512667,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
XZEQIKBQYLFCFP-OFKODDFHSA-N,PJLWBJYOZPZIFT-ZREWPKOVSA-N,0.85714287,5.653255945395151,7.508638306165726,1.8553823607705748,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
XZEQIKBQYLFCFP-OFKODDFHSA-N,LHCGWKJDICUCEG-KTBVXVCESA-N,0.8064516,5.653255945395151,7.6777807052660805,2.0245247598709293,severe,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,0.7716535433070866
ZVPAYDMRANPHJN-JOOITRFASA-N,GCTHRIUGQKSBIH-KNFYQODVSA-N,0.8352941,7.42021640338319,5.841336019186012,1.578880384197178,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
NXLODQYXKFLXEG-BTDDGAACSA-N,BCZPEKVMAZSURM-GNTVVGMTSA-N,0.82978725,8.045757490560675,5.4146520889054095,2.6311054016552653,severe,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,0.7984496124031008
HERRCJVQIRTZCB-NHCUHLMSSA-N,AGPQOUQXIGSZRM-NHCUHLMSSA-N,0.8,7.130768280269024,5.941194513324095,1.1895737669449291,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RAVBZQAQTVGKIV-XBPDSQQVSA-N,QXAORQAEXXCHPT-TWDLTGNASA-N,0.82954544,5.340844719059372,6.355561410532161,1.0147166914727892,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RAVBZQAQTVGKIV-XBPDSQQVSA-N,HKEZNKGHOYLNSE-SGAJGPLNSA-N,0.8202247,5.340844719059372,7.0655015487564325,1.7246568296970608,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RAVBZQAQTVGKIV-XBPDSQQVSA-N,JZVVYJYLFZYMTO-BTDDGAACSA-N,0.85227275,5.340844719059372,7.075720713938118,1.7348759948787462,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RAVBZQAQTVGKIV-XBPDSQQVSA-N,KFQUIAVTQVAEHY-BYICHJTDSA-N,0.8,5.340844719059372,7.327902142064282,1.9870574230049103,moderate,bindingdb|chembl|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
DNDBZUAXJUAINE-XBPDSQQVSA-N,RLVPBVGVJJCCQX-WQRKWZFBSA-N,0.82417583,6.248720896016658,7.4685210829577455,1.2198001869410877,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
YBRYCMKAKUNWFO-LTFVAXTNSA-N,UXUIFFMVADUAON-CXBZOWBPSA-N,0.8064516,5.870632404277014,8.221848749616356,2.351216345339342,severe,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,0.7
FQMRJTKRSGTZGA-CRLCSLCLSA-N,IZUMVGWZYCKISG-NYESITDKSA-N,0.91358024,6.320572103387882,7.327902142064282,1.0073300386764004,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
FQMRJTKRSGTZGA-CRLCSLCLSA-N,KPILPQIIGPWCIY-CCWBKVMBSA-N,0.8255814,6.320572103387882,7.920818753952375,1.6002466505644932,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
FQMRJTKRSGTZGA-CRLCSLCLSA-N,GDNYILLQBQRSAV-TWDLTGNASA-N,0.84705883,6.320572103387882,7.3979400086720375,1.0773679052841558,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
FQMRJTKRSGTZGA-CRLCSLCLSA-N,ZOXJHLRPCHUPBA-CWLQOSRCSA-N,0.80898875,6.320572103387882,7.366531544420414,1.0459594410325321,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
FQMRJTKRSGTZGA-CRLCSLCLSA-N,IWSZZLVJPYPUBE-WZVKSPBRSA-N,0.84090906,6.320572103387882,7.6020599913279625,1.2814878879400808,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
FQMRJTKRSGTZGA-CRLCSLCLSA-N,VUUVAWCIUCWINX-CWLQOSRCSA-N,0.80898875,6.320572103387882,7.443697499232712,1.1231253958448306,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
FQMRJTKRSGTZGA-CRLCSLCLSA-N,GCTSYWMLOVHIIS-STHVYQTBSA-N,0.81609195,6.320572103387882,7.455931955649724,1.1353598522618427,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
FEAAPSIVYRPJMS-ZHKUBPBOSA-N,IZUMVGWZYCKISG-NYESITDKSA-N,0.8,6.268411234813261,7.327902142064282,1.0594909072510212,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RFVFSQZMYPSOSR-FGZHOGPDSA-N,YZFSTNZTPXOGSD-FGZHOGPDSA-N,0.82758623,6.197226274708025,7.337242168318426,1.1400158936104008,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RFVFSQZMYPSOSR-FGZHOGPDSA-N,YYPWLWLLFMRPRH-DNQXCXABSA-N,0.85882354,6.197226274708025,7.619788758288394,1.4225624835803687,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RFVFSQZMYPSOSR-FGZHOGPDSA-N,RIQQNRACNTXPGS-WOJBJXKFSA-N,0.8488372,6.197226274708025,7.200659450546418,1.003433175838393,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RFVFSQZMYPSOSR-FGZHOGPDSA-N,HTDDLGMVXSHEGI-FGZHOGPDSA-N,0.80898875,6.197226274708025,7.356547323513812,1.1593210488057872,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RFVFSQZMYPSOSR-FGZHOGPDSA-N,DVRXIZHTJMHFKG-FGZHOGPDSA-N,0.8,6.197226274708025,7.2441251443275085,1.0468988696194836,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
RFVFSQZMYPSOSR-FGZHOGPDSA-N,QMFHNSWDESLYCB-JWQCQUIFSA-N,0.80898875,6.197226274708025,7.508638306165726,1.3114120314577011,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
BTXDSXLNJIPVNQ-YCTZWBCQSA-N,AURMUCKGMBTHAD-LLWMTICSSA-N,0.85714287,5.625801742070917,7.481486060122112,1.8556843180511953,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
BTXDSXLNJIPVNQ-YCTZWBCQSA-N,QOIAXIUOYVBCSM-HRPAVAKOSA-N,0.9506173,5.625801742070917,7.6020599913279625,1.9762582492570457,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
BTXDSXLNJIPVNQ-YCTZWBCQSA-N,ZKMIVNQAWDCHAZ-MZLOAMTASA-N,0.85714287,5.625801742070917,6.7121982700697735,1.0863965279988568,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
BTXDSXLNJIPVNQ-YCTZWBCQSA-N,TWNBLPAYCWNPTA-DUJJBQMASA-N,0.84705883,5.625801742070917,7.466016198622159,1.8402144565512426,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
BTXDSXLNJIPVNQ-YCTZWBCQSA-N,UAMGDEBDZXEASD-LLWMTICSSA-N,0.84705883,5.625801742070917,6.958607314841775,1.3328055727708579,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
BTXDSXLNJIPVNQ-YCTZWBCQSA-N,WMGNDELACKZRCX-OHDKKKEWSA-N,0.8674699,5.625801742070917,6.6734033943152875,1.0476016522443707,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
JLGGAYUHFPLCCK-IKXBFRDRSA-N,HKEZNKGHOYLNSE-SGAJGPLNSA-N,0.83146065,5.8655041441653255,7.0655015487564325,1.199997404591107,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
JLGGAYUHFPLCCK-IKXBFRDRSA-N,LMWREMKYWIZNTE-XBPDSQQVSA-N,0.8333333,5.8655041441653255,7.455931955649724,1.5904278114843988,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
JLGGAYUHFPLCCK-IKXBFRDRSA-N,JZVVYJYLFZYMTO-BTDDGAACSA-N,0.82222223,5.8655041441653255,7.075720713938118,1.2102165697727925,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
ZJDVPOSOCAZXAB-YLBOGKAESA-N,KPILPQIIGPWCIY-CCWBKVMBSA-N,0.8021978,6.886056647693163,7.920818753952375,1.0347621062592118,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
ZOQLUIOYWQDYNP-CXBZOWBPSA-N,LAAWCIXGNFLUAP-UCDZCMRKSA-N,0.8045977,5.51999305704285,6.576754126063192,1.0567610690203422,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
AGPQOUQXIGSZRM-NHCUHLMSSA-N,MOOVYSRQOGXVFL-DNQXCXABSA-N,0.82954544,5.941194513324095,7.1938200260161125,1.2526255126920178,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
AGPQOUQXIGSZRM-NHCUHLMSSA-N,YYPWLWLLFMRPRH-DNQXCXABSA-N,0.82954544,5.941194513324095,7.619788758288394,1.678594244964299,moderate,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
AGPQOUQXIGSZRM-NHCUHLMSSA-N,RIQQNRACNTXPGS-WOJBJXKFSA-N,0.84090906,5.941194513324095,7.200659450546418,1.2594649372223232,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
AGPQOUQXIGSZRM-NHCUHLMSSA-N,IQSSSNHYBFHWHB-WOJBJXKFSA-N,0.82417583,5.941194513324095,6.991399828238083,1.0502053149139883,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
AGPQOUQXIGSZRM-NHCUHLMSSA-N,DDXWSILQKIIRNC-FGZHOGPDSA-N,0.83146065,5.941194513324095,7.431798275933005,1.4906037626089104,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
AGPQOUQXIGSZRM-NHCUHLMSSA-N,QUKPDDIZVPFOBT-FGZHOGPDSA-N,0.8333333,5.941194513324095,7.2839966563652006,1.342802143041106,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
LAAWCIXGNFLUAP-UCDZCMRKSA-N,OGGLSYYSKZNXTN-XBPDSQQVSA-N,0.8045977,6.576754126063192,7.823908740944319,1.2471546148811266,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
KPILPQIIGPWCIY-CCWBKVMBSA-N,VVJOEHPCXCWWBD-KIKFKFQISA-N,0.8,7.920818753952375,6.701146923590294,1.2196718303620813,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
KPILPQIIGPWCIY-CCWBKVMBSA-N,HOYFQQGGIVDXAF-NYESITDKSA-N,0.8111111,7.920818753952375,6.8326826652518236,1.0881360887005513,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
KPILPQIIGPWCIY-CCWBKVMBSA-N,ORALVNWJRJMLLQ-SGAJGPLNSA-N,0.82954544,7.920818753952375,6.8297382846050425,1.0910804693473324,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
HLOFJUKASKMNOA-JWQCQUIFSA-N,UHVYLKQQRRWNSX-DNQXCXABSA-N,0.82978725,7.376750709602099,6.226945306635738,1.1498054029663614,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
HLWMOTMYVBTHKE-RXEARMEOSA-N,VPRIXAPXYJHZRG-RXEARMEOSA-N,0.8020833,7.214670164989233,6.130181792020672,1.0844883729685613,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
QRGOMSVAPGKEHW-BTDDGAACSA-N,JUUZXDDQCFPIHG-TWDLTGNASA-N,0.8045977,6.269217724333611,7.292429823902064,1.023212099568453,broad,bindingdb|chembl|pubchem_confirmatory|bindingdb|chembl|pubchem_confirmatory,False,False,False,False,
XMLNOTFMOBYSBU-HXUWFJFHSA-N,OZIZGEWHMPKHEO-XMMPIXPASA-N,0.82758623,6.913640169325252,5.447331783887806,1.4663083854374452,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
XMLNOTFMOBYSBU-HXUWFJFHSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.85714287,6.913640169325252,4.301029995663981,2.6126101736612704,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8103448275862069
XMLNOTFMOBYSBU-HXUWFJFHSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.8372093,6.913640169325252,4.301029995663981,2.6126101736612704,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7966101694915254
KXYKSZAVMJHLBE-DYESRHJHSA-N,ZJPGSOZQDZHNQR-OXQOHEQNSA-N,0.8095238,6.826813731587726,5.761953896871205,1.064859834716521,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KVTKINWILIQXMO-OAQYLSRUSA-N,OZIZGEWHMPKHEO-XMMPIXPASA-N,0.82954544,7.104577453960593,5.447331783887806,1.6572456700727862,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KVTKINWILIQXMO-OAQYLSRUSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.90361446,7.104577453960593,4.301029995663981,2.8035474582966113,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8839285714285714
KVTKINWILIQXMO-OAQYLSRUSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.88235295,7.104577453960593,4.301029995663981,2.8035474582966113,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.868421052631579
KVTKINWILIQXMO-OAQYLSRUSA-N,JHCOCDUNEWCPDJ-IBGZPJMESA-N,0.8181818,7.104577453960593,5.935542010773082,1.1690354431875107,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
VCWHGOPUEXSIAX-JOCHJYFZSA-N,OZIZGEWHMPKHEO-XMMPIXPASA-N,0.80898875,7.22548303427145,5.447331783887806,1.7781512503836439,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
VCWHGOPUEXSIAX-JOCHJYFZSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.8372093,7.22548303427145,4.301029995663981,2.924453038607469,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7966101694915254
VCWHGOPUEXSIAX-JOCHJYFZSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.8181818,7.22548303427145,4.301029995663981,2.924453038607469,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7833333333333333
VCWHGOPUEXSIAX-JOCHJYFZSA-N,JHCOCDUNEWCPDJ-IBGZPJMESA-N,0.9047619,7.22548303427145,5.935542010773082,1.2899410234983684,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
VCWHGOPUEXSIAX-JOCHJYFZSA-N,QGGNDXGZJHUSSA-GOSISDBHSA-N,0.8372093,7.22548303427145,4.991399828238082,2.234083206033368,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,True,0.7931034482758621
VCWHGOPUEXSIAX-JOCHJYFZSA-N,QGGNDXGZJHUSSA-SFHVURJKSA-N,0.8372093,7.22548303427145,5.935542010773082,1.2899410234983684,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
BVUMJIRBLWLPNT-OAQYLSRUSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.8045977,6.785156151952302,4.301029995663981,2.484126156288321,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7666666666666667
KKEPYHNMZDFGFZ-JOCHJYFZSA-N,OZIZGEWHMPKHEO-XMMPIXPASA-N,0.8111111,6.481486060122112,5.447331783887806,1.0341542762343057,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KKEPYHNMZDFGFZ-JOCHJYFZSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.88235295,6.481486060122112,4.301029995663981,2.180456064458131,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.853448275862069
KKEPYHNMZDFGFZ-JOCHJYFZSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.86206895,6.481486060122112,4.301029995663981,2.180456064458131,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8389830508474576
SCMQIRWIRWDRLV-AREMUKBSSA-N,OZIZGEWHMPKHEO-XMMPIXPASA-N,0.85393256,6.71669877129645,5.447331783887806,1.2693669874086435,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
SCMQIRWIRWDRLV-AREMUKBSSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.86206895,6.71669877129645,4.301029995663981,2.4156687756324686,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8181818181818182
SCMQIRWIRWDRLV-AREMUKBSSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.8426966,6.71669877129645,4.301029995663981,2.4156687756324686,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8048780487804879
XGNMHSATZQNFOR-XMMPIXPASA-N,OZIZGEWHMPKHEO-XMMPIXPASA-N,0.8021978,6.647817481888637,5.447331783887806,1.200485698000831,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
OZIZGEWHMPKHEO-XMMPIXPASA-N,KYBHPHAXGGSZPB-JOCHJYFZSA-N,0.80898875,5.447331783887806,6.866461091629782,1.4191293077419758,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
OZIZGEWHMPKHEO-XMMPIXPASA-N,CQWFGKDJGWSGSK-OAQYLSRUSA-N,0.80898875,5.447331783887806,7.053056729302175,1.6057249454143685,moderate,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
OZIZGEWHMPKHEO-XMMPIXPASA-N,IQBSSKFAACESCW-HXUWFJFHSA-N,0.8021978,5.447331783887806,6.7423214251308154,1.294989641243009,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
OZIZGEWHMPKHEO-XMMPIXPASA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.82954544,5.447331783887806,4.301029995663981,1.1463017882238251,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
OZIZGEWHMPKHEO-XMMPIXPASA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.8111111,5.447331783887806,4.301029995663981,1.1463017882238251,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
KYBHPHAXGGSZPB-JOCHJYFZSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.8372093,6.866461091629782,4.301029995663981,2.565431095965801,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7899159663865546
KYBHPHAXGGSZPB-JOCHJYFZSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.83908045,6.866461091629782,4.301029995663981,2.565431095965801,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7916666666666666
BGBBWIFRUCEWMS-HXUWFJFHSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.86206895,6.500312917381596,4.301029995663981,2.1992829217176144,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.8389830508474576
BGBBWIFRUCEWMS-HXUWFJFHSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.8426966,6.500312917381596,4.301029995663981,2.1992829217176144,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.825
CQWFGKDJGWSGSK-OAQYLSRUSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.8372093,7.053056729302175,4.301029995663981,2.7520267336381936,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7899159663865546
CQWFGKDJGWSGSK-OAQYLSRUSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.8181818,7.053056729302175,4.301029995663981,2.7520267336381936,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7768595041322314
CQWFGKDJGWSGSK-OAQYLSRUSA-N,MZSMHDUPQNNXTK-FQEVSTJZSA-N,0.8181818,7.053056729302175,4.94692155651658,2.106135172785595,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.775
CQWFGKDJGWSGSK-OAQYLSRUSA-N,JHCOCDUNEWCPDJ-IBGZPJMESA-N,0.8181818,7.053056729302175,5.935542010773082,1.117514718529093,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
JHCOCDUNEWCPDJ-LJQANCHMSA-N,UDCDEKJNAMHBFH-HSZRJFAPSA-N,0.8181818,7.0197646112328504,4.301029995663981,2.718734615568869,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7983193277310925
JHCOCDUNEWCPDJ-LJQANCHMSA-N,DVCKJOQIVOGXEI-XMMPIXPASA-N,0.8,7.0197646112328504,4.301029995663981,2.718734615568869,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7851239669421488
JHCOCDUNEWCPDJ-LJQANCHMSA-N,JHCOCDUNEWCPDJ-IBGZPJMESA-N,1.0,7.0197646112328504,5.935542010773082,1.0842226004597686,broad,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,
JHCOCDUNEWCPDJ-LJQANCHMSA-N,YAHQJIWNFQVWGH-UHFFFAOYSA-N,0.8021978,7.0197646112328504,4.896196279044043,2.1235683321888077,severe,bindingdb|pubchem_confirmatory|bindingdb|pubchem_confirmatory,False,False,False,False,0.7622950819672131
