scaffold_smiles,n_compounds,mean_pic50,std_pic50,pic50_range,contains_patent_exclusive,patent_exclusive_scaffold
O=C(c1ccc2[nH]c(-c3cc4ccc(Nc5cccnc5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,6,6.806916085566964,0.3990458285165116,1.0805448091203722,False,False
O=C(c1ccc2[nH]c(-c3cc4cccnc4n3CC3CC3)nc2c1)N1CC[C@@H]2CC[C@H]1C2,6,7.055204841458946,0.1163426409656065,0.3252598752884816,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cncnc5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,6,7.0545701052479535,0.3348324159264249,0.8469189839058826,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(CNC(=O)C56CC(C5)C6)nc4n3CC3CC3)nc2c1)N1CC[C@@H]2CC[C@H]1C2,6,7.089648110375779,0.1202934572361505,0.3464076921629324,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(CNC(=O)C56CC(C5)C6)nc4n3CC3CC3)nc2c1)N1CC[C@H]2CC[C@@H]1C2,6,7.089648110375779,0.1202934572361508,0.3464076921629324,True,True
O=C(c1ccc2[nH]c(-c3cccnc3)nc2c1)N1C[C@H]2CC[C@@H]1C2,6,5.174292915093446,0.2700134230075435,0.5228787452803374,False,False
O=C1CCc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4n3)ccc2N1,6,7.326711666780544,0.299181712795676,0.8498444750387186,False,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCCCC5)nc4n3CC3CC3)nn2c1)N1CC2CCC1C2,6,7.026390193731636,0.2116916593339485,0.5740312677277188,False,False
O=C(c1cc2c3c(c1)nc(-c1cc4ccccc4n1CC1CC1)n3CCN2)N1CCCCC1,6,6.293272885084292,0.5063759475411846,1.240362689494244,False,False
O=C(c1ccc2cc(-c3cc4cccc(C5CCN(C(=O)C6CCCCO6)CC5)c4n3CC3CC3)nn2c1)N1CCCCC1,6,7.113357027289737,0.3981054929060944,1.066946789630613,False,False
O=C(c1ccc2cc(-c3cc4cccc(C5CCN(C(=O)C6CCCO6)CC5)c4n3CC3CC3)nn2c1)N1CCCCC1,6,6.939017418729269,0.60733249673634,1.518513939877888,False,False
O=C(Nc1ccccc1)c1ccc2cc(-c3nc4cc(C(=O)N5CCCCC5)ccc4[nH]3)n(CC3CC3)c2n1,6,6.75401927696754,0.5230484742710324,1.519708698490831,False,False
O=C(c1ccc2[nH]c(-c3cccn3CC3CC3)nc2c1)N1CCCCC1,6,5.533805013883694,0.4014945361341914,0.9602398954400284,False,False
O=C(N[C@H]1CCNC1)c1ccc2[nH]c(-c3cc4cccnc4n3CC3CC3)nc2c1,6,5.171509509615062,0.8542859077479276,2.3187587626244124,False,False
O=C(c1ccc2cc(-c3cc4ccccc4n3CC3CC3)sc2c1)N1CCCCC1,6,6.093082691935611,0.2809991861120536,0.7264313934572764,False,False
O=C(c1ccc2cc(-c3cc4ccccc4n3CC3CC3)oc2c1)N1CCCCC1,6,6.271809905821152,0.5762811109264484,1.5595229195209992,False,False
O=C(c1ccc2cc(-c3cc4cccnc4n3CC3CC3)oc2c1)N1CC2CCC1C2,6,6.734971620623504,0.7129397685827085,2.0036041242688256,False,False
O=C1C=CC2=CC(c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4c3)C=CC2=N1,6,7.415750882328414,0.2693340776322495,0.6886291709977996,True,True
O=C1CC[C@@H](COc2cccc3cc(-c4cc5ccc(C(=O)N6CCCCC6)cn5n4)n(CC4CC4)c23)N1,6,7.211590123325705,0.294897896354474,0.9030899869919438,False,False
O=C1C=CC2=CC(c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4n3)C=CC2=N1,6,7.287745194793509,0.3151831559278573,0.8016323462331663,True,True
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cccnc5)cc4n3CC3CC3)nc2c1)N1CC2CCC1C2,6,7.161518741087316,0.3558192613486312,0.922643523367622,False,False
