scaffold_smiles,n_compounds,mean_pic50,std_pic50,pic50_range,contains_patent_exclusive
O=C(c1ccn2cc(-c3cc4ccccc4n3Cc3ccncc3)nc2c1)N1CCCCC1,4,5.688303109208813,0.4733864856602274,1.0,False
O=C(/C=C/c1cccnc1)C1C(=O)NC2NCCCC2C1c1ccccc1,4,4.939302159646388,0.0,0.0,True
O=C(c1ccn2cc(-c3cc4ccccc4n3Cc3cccnc3)nc2c1)N1CCCCC1,3,5.917737478945084,0.142482866025819,0.24678756316474804,False
O=C(/C=C/c1ccc(=O)[nH]c1)c1c(-c2ccccc2)c2ccccc2[nH]c1=O,3,5.234171020079032,0.5107278478392747,0.8846065812979305,False
NO_SCAFFOLD,3,3.546090721327469,1.8796056479331702,3.638272163982407,False
O=C(/C=C/C1CC1)c1c(-c2ccccc2)c2ccccc2[nH]c1=O,3,4.416368693205958,0.4528736664264696,0.7844001996606451,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5[C@H]6CC[C@@H]5CC6)ccc4[nH]3)n(CC3CC3)c2n1)c1ccccc1,3,7.072214416223884,0.4118233128924939,0.737185731413474,False
O=C(c1ccc2cc(-c3cc4ccc(-c5cccnc5)cc4n3CC3CC3)nn2c1)N1CCCCC1,3,6.966543151627479,0.29476976681241335,0.5563025007672877,False
O=C(c1ccc2cc(-c3cc4ccc(-c5cccnc5)nc4n3CC3CC3)nn2c1)N1CC2CCC1C2,3,7.485310651883242,0.45168262585739954,0.8450980400142569,False
O=C(c1ccc2cc(-c3cc4ccc(C5CC5)nc4n3CC3CC3)nn2c1)N1CC2CCC1C2,3,7.407669471714532,0.30305359938231374,0.5869962448920862,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccccc5)nc4n3CC3CC3)sc2c1)N1CC2CCC1C2,3,6.571628437260199,0.37923829516704666,0.7375994066921505,False
O=C(/C=C/c1cncnc1)C1C(=O)NC2NCCCC2C1c1ccccc1,3,4.6778354264261734,0.45287366642646976,0.7844001996606451,True
O=C1NCCN1c1ccccc1-c1ccc2cc(-c3cc4ccc(C(=O)N5CC6CCC5C6)cn4n3)n(CC3CC3)c2n1,3,7.121505417728362,0.17379974903075132,0.30102999566398125,False
O=C1C=CC2C=C(c3ccc4cc(-c5nc6cc(C(=O)N7CCCCC7)ccc6[nH]5)n(CC5CC5)c4n3)C=CC2=N1,3,7.086282800382738,0.1691583573315643,0.33348201944511935,True
O=C(c1ccc2cc(-c3cc4ccc(-c5ccn6cnnc6c5)nc4n3CC3CC3)nn2c1)N1CC2CCC1C2,3,7.359871919273881,0.5038651114997857,1.0,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCC5)nc4n3CC3CC3)nn2c1)N1CC2CCC1C2,3,6.864081604978772,0.2379050087743824,0.4571041411977754,False
O=C(c1ccc2cc(-c3cc4cccnc4n3CC3CC3)oc2c1)N1CCCCC1,3,6.271983933708252,0.36479815185404507,0.6699182072781955,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@@H]6CC[C@H]5C6)ccc4n3C3CC3)n(CC3CC3)c2n1)C1CC1,3,7.226348839610972,0.13382167499008557,0.2545501427237884,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@H]6CC[C@@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)C1CCC1,3,7.044608841997338,0.0451296782764965,0.08892153857037322,True
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@H]6CC[C@@H]5C6)ccc4n3C3CC3)n(CC3CC3)c2n1)C1CC1,3,7.226348839610972,0.13382167499008565,0.2545501427237884,True
O=C1C=CC(=O)c2ncccc21,3,5.91109934437197,0.39278237987302794,0.7703259128716873,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccn6cnnc6c5)cc4n3CC3CC3)nn2c1)N1CCCCC1,3,6.99432222023374,0.19566510661443454,0.3912066260130693,False
O=C(c1ccc2cc(-c3cc4ccccc4n3CC3CC3)nn2c1)N1CCCCC1,3,6.824508945261575,0.9142833535478374,1.7470787173816102,False
O=C1Cc2cccc(-c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4n3)c2N1,3,7.306282398653504,0.5128549100503969,1.002406069765878,False
O=C(c1ccc2cc(-c3cc4ccnc(OCCn5cncn5)c4n3CC3CC3)nn2c1)N1CCCCC1,3,6.949339201514175,0.5782293106351801,1.1563472008599245,False
O=C(c1ccc2[nH]c(-c3cccn3Cc3ccccc3)nc2c1)N1CCCCC1,3,5.063754023795657,0.11042520840103412,0.19126207138697282,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6c(c5)CCC6)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,3,6.789340738291137,0.1432920022284954,0.2535300976230488,False
O=C(c1ccc2c(c1)nc(-c1cc3ccccc3n1CC1CC1)n2Cc1cn[nH]c1)N1CC2CCC1C2,3,7.252632022632317,0.2554542461370661,0.49790486064295436,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6[nH]ccc6c5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,3,6.993603523792655,0.1764852750180464,0.3507177798530883,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc(N6CCCC6=O)nc5)nc4n3CC3CC3)nc2c1)N1CCCCC1,3,7.091184392196452,0.4136269943783372,0.7269987279362624,False
O=C(c1ccc2[nH]c(-c3cc4cccnc4n3CC3CC3)nc2c1)N1CC2CCC1C2,3,7.532041613363533,0.07628446728515037,0.1383026981662816,False
O=C(c1ccc2[nH]c(-c3cc4ccc(Nc5cncnc5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,3,7.050664421126189,0.2701638775739803,0.5118833609788744,False
O=C(/C=C/c1cncnc1)c1c(-c2ccccc2)c2cccnc2[nH]c1=O,3,4.6778354264261734,0.4528736664264696,0.7844001996606451,False
O=C1NCCc2cc3[nH]c(-c4cc5ccccc5n4Cc4ccco4)nc3cc21,3,6.7684649336888105,0.4253677559606579,0.7367585652254185,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6ncccc6c5)cc4n3CC3CC3)nc2c1)N1CC2CCC1C2,3,7.3756295823932305,0.6059009404771688,1.1792963989308918,False
O=C1c2cc3nc(-c4cc5ccccc5n4CC4CC4)[nH]c3cc2CCN1C[C@H]1COCCN1,3,6.323908740944319,0.17231307834609214,0.2984550065040281,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccccn5)nc4n3CC3CC3)nc2c1)N1CCCCC1,3,7.090073285259906,0.2173244885781473,0.41989458456008677,False
O=C1NCc2cc(-c3ccc4cc(-c5cc6ccc(C(=O)N7CC8CCC7C8)cn6n5)n(CC5CC5)c4n3)ccc21,3,7.624677012302481,0.3960450237563878,0.7861201800549189,False
O=C1NCc2ccc(-c3ccc4cc(-c5nc6cc(C(=O)N7CCCCC7)ccc6[nH]5)n(CC5CC5)c4n3)cc21,3,7.108437169854697,0.34658881069816116,0.6020599913279625,False
O=C(c1ccc2[nH]c(-c3cc4ccc(C5CNC5)nc4n3CC3CC3)nc2c1)N1CCCCC1,3,7.046198214054098,0.39109396925839024,0.7175664928276762,False
O=C(c1ccc2[nH]c(-c3cc4ccc(NS(=O)(=O)C5CC5)nc4n3CC3CC3)nc2c1)N1CCCCC1,3,6.946784270839653,0.19712892291454764,0.36493974856911215,False
O=C(c1ccc2[nH]c(-c3cc4ccc(N5CCCCC5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,3,6.667447604047833,0.43752535377495383,0.7942978863342001,False
O=C(CNC(=O)c1ccc2nonc2c1)NCc1ccccc1,3,5.678495458248807,0.0424763895966112,0.08141412747991694,False
O=C(c1ccc2[nH]c(-c3cc4sccc4n3CC3CC3)nc2c1)N1CCCCC1,3,7.153758498557321,0.08010077158050233,0.1563472008599236,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@@H]6CC[C@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)C1CCC1,3,7.044608841997338,0.0451296782764965,0.08892153857037322,False
O=C(c1ccc2[nH]c(-c3ccc(Cc4ccccc4)n3CC3CC3)nc2c1)N1CCCCC1,3,5.626363607964669,0.25841221537549974,0.48474750314644144,False
O=C(c1ccc2[nH]c(-c3cnc(-c4ccccc4)n3CC3CC3)nc2c1)N1C[C@H]2CC[C@@H]1C2,3,6.0,0.0,0.0,False
O=C(c1ccc2c(c1)nc(-c1cc3ccc(CNC(=O)C45CC(C4)C5)nc3n1CC1CC1)n2C1CC1)N1CC[C@H]2CC[C@@H]1C2,3,7.0393163385795035,0.1149598392691064,0.20021493210238717,True
O=C(c1ccc2c(c1)nc(-c1cc3ccc(CNC(=O)C45CC(C4)C5)nc3n1CC1CC1)n2C1CC1)N1CC[C@@H]2CC[C@H]1C2,3,7.0393163385795035,0.1149598392691064,0.20021493210238717,False
O=C1CCCN1c1ccc(-c2ccc3cc(-c4nc5cc(C(=O)N6CC7CCC6C7)ccc5[nH]4)n(CC4CC4)c3n2)cn1,3,7.231814949959852,0.520798664129091,0.979244778409381,False
O=C1CC(COc2cccc3cc(-c4nc5cc6c(cc5[nH]4)CCNC6=O)n(CC4CC4)c23)CN1,3,6.598171757847755,0.23919105389442596,0.4396294050679366,False
O=C(c1ccc2[nH]c(-c3ccc(-c4ccccc4)n3CC3CC3)nc2c1)N1CCCCC1,3,5.284718818700461,0.49314745986019,0.854156456101383,False
O=C(c1ccc2[nH]c(-c3cc4cccnc4n3CC3CC3)nc2c1)N1[C@@H]2CCC[C@H]1CC2,3,6.482504703766668,0.9635449535738173,1.7773208591518745,False
O=C1NCCc2cc3[nH]c(-c4cc5ccccc5n4Cc4ncco4)nc3cc21,3,6.6456718394845735,0.10634193899016432,0.18418964130635462,False
O=C(c1ccc2[nH]c(-c3cccc(=O)n3CC3CC3)nc2c1)N1C[C@H]2CC[C@@H]1C2,3,6.0,0.0,0.0,False
O=C(c1ccc2c(c1)nc(-c1cc3cccnc3n1CC1CC1)n2CC1CC1)N1CCCCC1,3,6.764157467959912,0.2436654047857565,0.4237742127877393,False
O=C(c1ccc2c(c1)nc1n2Cc2cccc(c2)-c2ccccc2CCCCn2c-1cc1cccnc12)N1CC2CCC1C2,3,7.185560225096591,0.1508373083199174,0.292075153011055,False
O=C(c1ccc2[nH]c(-c3cc4ccc(C5CCC5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,3,7.113861475585281,0.21459506139286946,0.42093718525234003,False
O=C(c1ccc2[nH]c(-c3cc4ccc(CNC(=O)C5(c6ccccc6)CC5)nc4n3CC3CC3)nc2c1)N1CCCCN1,3,6.059640327789748,0.5826124169554843,1.075976106172413,False
O=C(c1ccc2[nH]c(-c3cc4ccc(N5CCC5)cc4n3CC3CC3)nc2c1)N1CC2CCC1C2,3,6.581867101759747,0.3152369654620896,0.6304117305488255,False
O=C(NCCc1ccccc1)c1ccccc1,3,3.3390922041104845,0.29366246298493776,0.5086383061657269,False
O=C1NCc2ccc(-c3ccc4cc(-c5cc6ccc(C(=O)N7CC8CCC7C8)cn6n5)n(CC5CC5)c4n3)cc21,3,7.403708294741527,0.19064139208429076,0.38021124171160636,False
O=C(c1ccc2cc(-c3cc4cccc(C5CN(C(=O)C6CCCCO6)C5)c4n3CC3CC3)nn2c1)N1CCCCC1,2,6.277821437171986,0.4344537812827869,0.6144104297143915,False
O=C(c1ccc2cc(-c3cc4cccc(C5CNC5)c4n3CC3CCC3)nn2c1)N1CCCCC1,2,5.021076683145925,0.27883757792670566,0.3943358844032119,False
O=C(c1ccc2cc(-c3cc4cccc(OCC5CNC5)c4n3CC3CC3)oc2c1)N1CCCCC1,2,6.3822143153794855,0.2479200033436206,0.3506118311121318,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@H]6CC[C@@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)c1ccncc1,2,7.096834024770889,0.04716086471950327,0.06669553449956478,True
O=C(/C=C/c1ccccc1)C1CC2CCCCC2NC1=O,2,4.154901959985743,0.0,0.0,True
O=C(/C=C/C1CC1)C1C(=O)NC2CCCCC2C1c1ccccc1,2,4.547102059816066,0.5546547003441239,0.7844001996606451,True
O=C1NCc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4c3)ccc2N1,2,7.55395269865476,0.04394520629865708,0.062147906748844406,False
O=C1NCc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4c3)ccc21,2,7.619788758288394,0.17669005577721764,0.2498774732165998,False
O=C1NCc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4n3)ccc21,2,7.758563208195623,0.0527739376022291,0.07463361829690385,False
O=C1NCc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4n3)ccc2N1,2,7.352326425833191,0.03454115335723959,0.04884856753781719,False
O=C(/C=C/c1cnc[nH]1)C1C(=O)NC2CCCCC2C1c1ccccc1,2,4.547102059816066,0.5546547003441239,0.7844001996606451,True
O=C(/C=C/c1ccccc1)c1cc2ccccc2[nH]c1=O,2,4.154901959985743,0.0,0.0,False
O=C1NCc2cc(-c3ccc4cc(-c5cc6ccc(C(=O)N7CC8CCC7C8)cc6o5)n(CC5CC5)c4c3)ccc21,2,6.8849927951978716,0.09854837751455095,0.13936845203094173,False
O=C1NCc2cc(-c3ccc4cc(-c5cc6ccc(C(=O)N7CC8CCC7C8)cn6n5)n(CC5CC5)c4c3)ccc21,2,7.714728530059051,0.29145558970244645,0.412180447786648,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CCCCN5)ccc4[nH]3)n(CC3CC3)c2n1)c1ccccn1,2,6.74668660992688,0.1559857616326921,0.22059717963804992,False
O=C1NCCc2cc3[nH]c(-c4cc5ccccc5n4Cc4cnco4)nc3cc21,2,6.522878745280337,0.0,0.0,False
c1ccc2c(c1)cc(-c1nc3cccc4c3n1CCN4)n2CC1CC1,2,6.379818655252878,0.16996208768561655,0.2403626894942441,False
c1ccc2[nH]ccc2c1,2,4.082471949139942,0.5108500720168789,0.722451100185542,False
O=C1NCc2ccc3cc(-c4nc5cc(C(=O)N6CCCCC6)ccc5n4C4CC4)n(c3n2)CCCCCC2C[C@@H]12,2,8.261439372640169,0.05598959602307623,0.07918124604762511,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCC(N6CCCC6=O)CC5)cc4n3CC3CC3)nn2c1)N1CCCCC1,2,5.599010178540735,0.0608889288072779,0.08610994891762225,False
O=C1COCCN1c1ccc2cc(-c3cc4ccc(C(=O)N5CC6CCC5C6)cn4n3)n(CC3CC3)c2n1,2,7.301029995663981,0.0,0.0,False
O=C1Cc2cccc(-c3ccc4cc(-c5nc6cc(C(=O)N7CCCCC7)ccc6[nH]5)n(CC5CC5)c4n3)c2N1,2,6.542168198247113,1.1379035096048242,1.6092385759550858,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCC(N6CCOC6=O)CC5)cc4n3CC3CC3)nn2c1)N1CCCCC1,2,6.631801748861679,0.9464316629509851,1.338456493604605,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCC5)cc4n3CC3CC3)nn2c1)N1CC2CCC1C2,2,6.145492291513941,0.10594045937804561,0.14982243445646848,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCC(C(=O)N6CCCC6)CC5)cc4n3CC3CC3)nn2c1)N1CCCCC1,2,7.110924374808178,0.8316221045724969,1.1760912590556813,False
O=C1CCc2cc(-c3ccc4cc(-c5nc6cc(C(=O)N7C[C@H]8CC[C@@H]7C8)ccc6[nH]5)n(CC5CC5)c4n3)ccc2N1,2,7.621301985603488,0.05130106872039133,0.07255066714861158,False
O=C(C1C=CC2CC(C3=CC4CC=CN=C4N3CC3CC3)=NN2C1)N1CCCCC1,2,6.202598278078019,0.20939816608939613,0.2961337264196784,False
O=C(/C=C/c1ccccn1)c1cnc2ccccc2c1-c1ccccc1,2,4.154901959985743,0.0,0.0,False
O=C1c2cc3nc(-c4cc5cccc(OCCn6ccnc6)c5n4CC4CC4)[nH]c3cc2CCN1C[C@H]1COCCN1,2,8.0,0.0,0.0,False
O=C1c2cc3nc(-c4cc5ccc(-c6ccccc6)nc5n4CC4CC4)[nH]c3cc2CCN1C[C@H]1COCCN1,2,6.323908740944319,0.28138607863743126,0.3979400086720375,False
O=C1c2cc3nc(-c4cc5cccc(C6CCNCC6)c5n4CC4CC4)[nH]c3cc2CCN1C[C@H]1COCCN1,2,7.259637310505756,0.0,0.0,False
O=C(/C=C/c1c[nH]cn1)c1c(-c2ccccc2)c2ccccc2[nH]c1=O,2,4.547102059816066,0.5546547003441239,0.7844001996606451,False
O=C1NCCc2cc3[nH]c(-c4cc5cccc(OCCc6cnoc6)c5n4CC4CC4)nc3cc21,2,7.722363991439659,0.3926366087091674,0.5552720171206831,False
O=C(CNC(=O)c1c[nH]c2ccccc12)NCc1ccccc1,2,6.0731508941119134,0.11561346609722711,0.16350213174766015,False
O=C1NCCc2cc3[nH]c(-c4cc5cccc(OCCn6cnnc6)c5n4CC4CC4)nc3cc21,2,6.891258027893047,0.5209669775681647,0.7367585652254185,False
O=C1NCCc2cc3[nH]c(-c4cc5cccc(OCCn6cnnn6)c5n4CC4CC4)nc3cc21,2,7.722363991439659,0.3926366087091674,0.5552720171206831,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@H]6CC[C@@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)c1cn[nH]c1,2,7.200437438152893,0.1660534004160511,0.23483497094655004,True
O=C1NCC2(CCN(c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4c3)CC2)O1,2,7.247696614679024,0.1134277446055201,0.16041105477051776,False
O=C(c1ccc2cc(-c3cc4cccc(OCCn5ccnc5)c4n3CC3CC3)nn2c1)N1CCCCC1,2,7.4604093769761874,0.33737567466050744,0.4771212547196626,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@H]6CC[C@@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)c1cncnc1,2,6.971890709363847,0.1669037098527692,0.2360374900841702,True
O=C(c1ccc2cc(-c3cc4ccccc4n3CC3CC3)sc2c1)N1CC2CCC1C2,2,6.906437135949136,0.1447260740261105,0.20467357671673803,False
O=C(Cn1cccn1)NCc1ccc2cc(-c3nc4cc(C(=O)N5[C@H]6CC[C@@H]5CC6)ccc4[nH]3)n(CC3CC3)c2n1,2,7.191017815388242,0.21892823948602022,0.30961128546759475,False
O=C(c1ccn2cc(-c3cc4ccccc4n3Cc3cncs3)nc2c1)N1CCCCC1,2,5.629818655252878,0.5235154782788902,0.7403626894942441,False
O=C(c1ccc2cc(-c3cc4ccc(-c5cccc(-c6nn[nH]n6)c5)cc4n3CC3CC3)nn2c1)N1CCCCC1,2,5.457676119572635,0.13458483445096456,0.19033169817029183,False
O=C1NCC2(CCN(c3ccc4cc(-c5nc6cc(C(=O)N7CC8CCC7C8)ccc6[nH]5)n(CC5CC5)c4n3)CC2)O1,2,7.108155381826341,0.17110938510373846,0.24198521306302734,False
O=C1NCC2(CCN(c3ccc4cc(-c5nc6cc(C(=O)N7CCCCC7)ccc6[nH]5)n(CC5CC5)c4c3)CC2)O1,2,7.057093312669754,0.21286035127455813,0.30102999566398125,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccc6cn[nH]c6c5)nc4n3CC3CC3)nn2c1)N1CCCCC1,2,5.610924374808178,1.1130081832099281,1.5740312677277188,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@@H]6CC[C@H]5C6)ccc4n3C3CC3)n(CC3CC3)c2n1)c1cccnc1,2,7.000942289084625,0.06542896929039191,0.09253053574256498,False
O=C(c1ccc2cc(-c3cc4ccc(C5CC5)cc4n3CC3CC3)oc2c1)N1CC2CCC1C2,2,6.285811099350457,0.6733676018801089,0.9522855950414968,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccncc5)nc4n3CC3CC3)nn2c1)N1CC2CCC1C2,2,7.084801911758265,0.1260393591352022,0.17824657108181619,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccn6cnnc6c5)nc4n3CC3CC3)nn2c1)N1CCCCC1,2,7.068934310343481,0.03956361812515917,0.055951405329150106,False
O=C(c1ccc2cc(-c3cc4ccc(-c5cccc6[nH]ncc56)cc4n3CC3CC3)nn2c1)N1CCCCC1,2,6.186214667909728,0.26945865428223675,0.3810720833847423,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cc(=O)cc[nH]5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,2,6.9257603709184234,0.156202436003626,0.22090360347204285,False
O=C(Nc1ccncc1)c1ccc2cc(-c3nc4cc(C(=O)N5CCCCC5)ccc4[nH]3)n(CC3CC3)c2n1,2,7.295757490560675,0.2888425268622076,0.4084850188786495,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5[C@H]6CC[C@@H]5CC6)ccc4n3C3CC3)n(CC3CC3)c2c1)C1CC1,2,7.151791223668498,0.06911010921987913,0.0977364537558385,False
O=C(c1ccc2cc(-c3cc4cccc(C5CCN(C(=O)c6cccs6)CC5)c4n3CC3CC3)nn2c1)N1CCCCC1,2,6.949814727441218,0.2900371457340317,0.41017446508904953,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5[C@H]6CC[C@@H]5CC6)ccc4[nH]3)n(CC3CC3)c2n1)C1CC1,2,6.92557532852039,0.43244751481364196,0.6115731404639924,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5[C@H]6CC[C@@H]5CC6)ccc4[nH]3)n(CC3CC3)c2n1)N1CCC1,2,7.4160003690770955,0.17835741014572454,0.2522354683778243,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5[C@H]6CC[C@@H]5CC6)ccc4[nH]3)n(CC3CC3)c2n1)N1CCCC1,2,7.598767075777108,0.18959116131642748,0.26812239163975704,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5[C@H]6CC[C@@H]5CC6)ccc4[nH]3)n(CC3CC3)c2n1)c1cn[nH]c1,2,7.356282152060956,0.364500073135449,0.5154809469141375,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5[C@H]6CC[C@@H]5CC6)ccc4n3C3CC3)n(CC3CC3)c2c1)c1ccccc1,2,6.965273256928254,0.07803399689515156,0.11035673673530333,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccn6cnnc6c5)cc4n3CC3CC3)nn2c1)N1CC2CCC1C2,2,7.697728532559313,0.10157241872563097,0.14364509212482623,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccccc5)nc4n3CC3CC3)oc2c1)N1CC2CCC1C2,2,6.805993828317904,0.09004637613606946,0.127344806374178,False
O=C(c1ccc2cc(-c3cc4ccc(C5CC5)nc4n3CC3CC3)nn2c1)N1CCCCC1,2,6.441019842198418,0.4718818783151932,0.6673417521514367,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCOCC5)nc4n3CC3CC3)nn2c1)N1CC2CCC1C2,2,6.530740137411754,0.03125670950141258,0.04420366249205365,False
O=C(NCc1ccc2cc(-c3nc4cc(C(=O)N5CC[C@@H]6CC[C@H]5C6)ccc4[nH]3)n(CC3CC3)c2n1)c1cncnc1,2,6.971890709363847,0.1669037098527692,0.2360374900841702,False
O=C1CCCCN1c1ccc(-c2ccc3cc(-c4nc5cc(C(=O)N6CC7CCC6C7)ccc5[nH]4)n(CC4CC4)c3n2)cc1,2,7.528995973488843,0.10332812494955197,0.14612803567823818,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCCCC5)cc4n3CC3CC3)sc2c1)N1CC2CCC1C2,2,7.127931773799377,0.41335288723062574,0.584569259167627,False
O=C(c1ccc2cc(-c3cc4cccc(C5CN(C(=O)C6CCC6)C5)c4n3CC3CC3)nn2c1)N1CCCCC1,2,7.18837535480105,0.04733852892647574,0.06694678963061307,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc(N6CCCCC6=O)cc5)nc4n3CC3CC3)nc2c1)N1CCCCC1,2,7.404834150914853,0.14680124418646576,0.20760831050174477,False
O=C(c1ccc2c(c1)nc(-c1cc3ccc(N4CCCCS4(=O)=O)nc3n1CC1CC1)n2C1CC1)N1CCCCC1,2,7.454595965220226,0.13022883839158422,0.1841713894654724,False
O=C(c1ccc2c(c1)nc(-c1cccn1CC1CC1)n2Cc1ccccn1)N1C[C@H]2CC[C@@H]1C2,2,5.0,0.0,0.0,False
O=C(c1ccc2[nH]c(-c3cncn3CC3CC3)nc2c1)N1CCCCC1,2,5.0,0.0,0.0,False
O=C(c1ccc2c(c1)nc(-c1cc3cccnc3n1CC1CC1)n2C1CC1)N1C[C@H]2CC[C@@H]1C2,2,6.037051183455309,1.4292619357810123,2.0212816137651313,False
O=C(c1ccc2c(c1)nc(-c1cc3cccnc3n1CC1CC1)n2C1CC1)N1[C@@H]2CCC[C@H]1CC2,2,7.13996171361593,0.4261445709023795,0.6026594317018086,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cc[nH]n5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,2,6.674666571218594,0.5745318065308667,0.8125106728106664,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5cc[nH]c(=O)c5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,2,7.143675149186395,0.3595848127194855,0.5085297189712863,False
O=C(c1ccc2[nH]c(-c3cnn(-c4ccccn4)c3)nc2c1)N1CCCCC1,2,5.0,0.0,0.0,False
O=C(c1ccc2[nH]c(-c3cn(CC4CC4)c(-c4ccccc4)n3)nc2c1)N1C[C@H]2CC[C@@H]1C2,2,5.0,0.0,0.0,False
O=C(c1ccc2c(c1)nc1n2Cc2cccc(c2)CCCCCCn2c-1cc1cccnc12)N1C[C@H]2CC[C@@H]1C2,2,7.293218087001407,0.0771249455474843,0.10907114399053874,False
O=C(c1ccc2[nH]c(-c3cccn3CCc3ccccc3)nc2c1)N1C[C@H]2CC[C@@H]1C2,2,6.0,0.0,0.0,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6c(c5)CCC6)nc4n3CC3CC3)nc2c1)N1CCCCC1,2,6.6780566230172465,0.08750020597151544,0.12374397799535597,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6c(c5)CCO6)nc4n3CC3CC3)nc2c1)N1CCCCC1,2,6.894760478677377,0.021686130427847474,0.030668819766453304,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6c(c5)CCO6)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,2,7.1615160928526205,0.2097106562463367,0.29657565423773136,False
O=C(c1ccc2[nH]c(-c3cnn(-c4ccccc4)c3C3CC3)nc2c1)N1CCCCC1,2,5.0,0.0,0.0,False
O=C(c1ccc2[nH]c(-c3cc4ccc(-c5ccc6[nH]ncc6c5)nc4n3CC3CC3)nc2c1)N1CCCCC1,2,5.871304725331348,0.006849932471922092,0.009687267403132083,False
O=C(c1ccc2cc(-c3cc4ccc(-c5cccc6[nH]ncc56)nc4n3CC3CC3)nn2c1)N1CCCCC1,2,6.489405350465031,0.26640298157648806,0.3767507096020992,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccn6cnnc6c5)cc4n3CC3CC3)oc2c1)N1CC2CCC1C2,2,7.239104175180438,0.3066407878389203,0.43365556093857194,False
